street,house,zip_code,latitude,longitude
Улица Луговая (Кировский р-н),52 к. 3,420033,55.823687,49.05062
Улица Луговая (Кировский р-н),54 к. 6,420033,55.823687,49.05062
Улица Луговая (Кировский р-н),56,420033,55.823909,49.050188
Улица Луговая (Кировский р-н),56а,420033,55.823909,49.050188
Улица Луговая (Кировский р-н),58,420033,55.824015,49.050018
Улица Луговая (Кировский р-н),59,420033,55.824976,49.047215
Улица Луговая (Кировский р-н),60,420033,55.824101,49.049766
Улица Луговая (Кировский р-н),60а,420033,55.824288,49.050144
Улица Луговая (Кировский р-н),61,420033,55.825087,49.04699
Улица Луговая (Кировский р-н),63 к. 1,420033,55.825148,49.046694
Улица Луговая (Кировский р-н),63 к. 2,420033,55.825148,49.046694
Улица Луговая (Кировский р-н),64 к. 1,420033,55.824349,49.049344
Улица Луговая (Кировский р-н),64 к. 2,420033,55.824349,49.049344
Улица Луговая (Кировский р-н),64 к. 3,420033,55.824349,49.049344
Улица Луговая (Кировский р-н),66 к. 1,420033,55.824435,49.049101
Улица Луговая (Кировский р-н),66 к. 2,420033,55.824435,49.049101
Улица Луговая (Кировский р-н),67,420033,55.825376,49.046407
Улица Луговая (Кировский р-н),68 к. 1,420033,55.824551,49.048904
Улица Луговая (Кировский р-н),68 к. 2,420033,55.824551,49.048904
Улица Луговая (Кировский р-н),69,420033,55.825492,49.046119
Улица Луговая (Кировский р-н),70,420033,55.824703,49.048733
Улица Луговая (Кировский р-н),70а,420033,55.824764,49.049003
Улица Луговая (Кировский р-н),71 к. 1,420033,55.825568,49.045903
Улица Луговая (Кировский р-н),71 к. 2,420033,55.825568,49.045903
Улица Луговая (Кировский р-н),72,420033,55.824764,49.048455
Улица Луговая (Кировский р-н),73,420033,55.825684,49.045751
Улица Луговая (Кировский р-н),75,420033,55.825821,49.045436
Улица Луговая (Кировский р-н),76 к. 1,420033,55.825093,49.047817
Улица Луговая (Кировский р-н),76 к. 2,420033,55.825093,49.047817
Улица Луговая (Кировский р-н),80 к. 1,420033,55.82527,49.047386
Улица Луговая (Кировский р-н),80 к. 2,420033,55.82527,49.047386
Улица Луговая (Кировский р-н),80 к. 3,420033,55.82527,49.047386
Улица Луговая (Кировский р-н),82,420033,55.825386,49.047125
Улица Луговая (Кировский р-н),84,420033,55.825497,49.046928
Улица Луговая (Кировский р-н),86,420033,55.825598,49.046694
Улица Луговая (Кировский р-н),86а,420033,55.825629,49.04699
Улица Луговая (Кировский р-н),88,420033,55.82572,49.046424
Улица Луговая (Кировский р-н),94,420033,55.826099,49.045571
Улица Луговая (Красно-октябрьское лесн-во),1,420051,55.773429,49.2523
Улица Луговая (Красно-октябрьское лесн-во),2,420051,55.773312,49.250908
Улица Луговая (Красно-октябрьское лесн-во),3,420051,55.773206,49.252202
Улица Луговая (Красно-октябрьское лесн-во),4,420051,55.87948,49.153108
Улица Луговая (Красно-октябрьское лесн-во),4а,420051,55.87948,49.153108
Улица Луговая (Красно-октябрьское лесн-во),5,420051,55.772851,49.252031
Улица Луговая (Красно-октябрьское лесн-во),5а,420051,55.772978,49.251887
Улица Луговая (Красно-октябрьское лесн-во),6,420051,55.772791,49.251034
Улица Луговая (Красно-октябрьское лесн-во),7,420051,55.772629,49.252067
Улица Луговая (Красно-октябрьское лесн-во),8,420051,55.772542,49.25107
Улица Луговая (Красно-октябрьское лесн-во),9,420051,55.772472,49.252058
Улица Луговая (Красно-октябрьское лесн-во),10,420051,55.772249,49.251061
Улица Луговая (Красно-октябрьское лесн-во),11,420051,55.772299,49.25204
Улица Луговая (Красно-октябрьское лесн-во),12,420051,55.771899,49.251025
Улица Луговая (Красно-октябрьское лесн-во),13,420051,55.771889,49.252076
Улица Луговая (Красно-октябрьское лесн-во),13а,420051,55.771889,49.252076
Улица Лукницкого,4,420032,55.814173,49.065541
Улица Лукницкого,5,420032,55.814376,49.064642
Улица Лукницкого,6,420032,55.81472,49.065702
Лунная улица,1,420078,55.811882,48.901724
Лунная улица,2,420078,55.811887,48.901427
Лунная улица,3,420078,55.811882,48.901724
Лунная улица,4 к. 1,420078,55.811902,48.901194
Лунная улица,4 к. 2,420078,55.811902,48.901194
Лунная улица,5,420078,55.81167,48.900763
Лунная улица,6,420078,55.811912,48.900942
Лунная улица,7,420078,55.81168,48.900457
Лунная улица,8,420078,55.811917,48.900664
Лунная улица,9,420078,55.81168,48.900125
Лунная улица,10,420078,55.811953,48.899855
Лунная улица,11,420078,55.81168,48.899739
Лунная улица,12,420078,55.811953,48.899451
Лунная улица,13 к. 1,420078,55.81169,48.899092
Лунная улица,13 к. 2,420078,55.81169,48.899092
Лунная улица,15,420078,55.81169,48.899092
Лунная улица,16 к. 1,420078,55.811938,48.899029
Лунная улица,16 к. 2,420078,55.811938,48.899029
Лунная улица,17,420078,55.81169,48.899092
Лунная улица,18,420078,55.811938,48.899029
Лунная улица,19 к. 1,420078,55.812489,48.896693
Лунная улица,19 к. 4,420078,55.812489,48.896693
Лунная улица,19 к. 5,420078,55.812489,48.896693
Лучевая улица,2,420077,55.821254,48.843522
Лучевая улица,3,420077,55.821634,48.843684
Лучевая улица,4,420077,55.821254,48.843522
Лучевая улица,5,420077,55.82179,48.843306
Лучевая улица,6,420077,55.821492,48.843091
Лучевая улица,7,420077,55.821932,48.84301
Лучевая улица,8,420077,55.821654,48.842812
Лучевая улица,9,420077,55.822063,48.842785
Лучевая улица,10,420077,55.821765,48.842471
Лучевая улица,11,420077,55.8222,48.842507
Лучевая улица,12,420077,55.821886,48.842193
Лучевая улица,13,420077,55.8222,48.842507
Лучевая улица,14,420077,55.822099,48.841815
Лучевая улица,15,420077,55.822513,48.841923
Лучевая улица,16,420077,55.822271,48.841609
Лучевая улица,17,420077,55.822721,48.841555
Лучевая улица,18,420077,55.822433,48.841267
Лучевая улица,19,420077,55.822787,48.84124
Лучевая улица,20,420077,55.822544,48.841007
Лучевая улица,21,420077,55.822883,48.840926
Лучевая улица,22,420077,55.82265,48.840638
Лучевая улица,23,420077,55.822953,48.840656
Лучевая улица,24,420077,55.822701,48.840297
Лучевая улица,25,420077,55.82307,48.840315
Лучевая улица,26,420077,55.822787,48.839992
Лучевая улица,27,420077,55.823146,48.839974
Лучевая улица,27б,420077,55.823146,48.839974
Лучевая улица,29,420077,55.823146,48.839974
Лучевая улица,30,420077,55.822999,48.839794
Лучевая улица,42,420077,55.82224,48.842031
Лучевая улица,61,420077,55.82224,48.842031
Лучевая улица,63,420077,55.82224,48.842031
Львовская улица,1,420101,55.74792,49.166655
Львовская улица,3,420101,55.747814,49.166673
Львовская улица,4,420101,55.747789,49.166098
